Primary_Key,Year,Store_Number,count,Shortage_Percent,Sales,Shortage
2819,2019,Store_1312,1,0.015908069,45518654.77,724113.9
2820,2021,Store_1312,1,0.013183971,64083997.04,844881.55
2821,2022,Store_1312,1,0.025078525,69781963.84,1750028.7
2822,2023,Store_1312,1,0.028319,23911043.89,677143.01
2823,2018,Store_0300,1,0.017694673,37126751.39,656945.71
2824,2019,Store_0300,1,0.014963639,54554772.45,816337.92
2825,2021,Store_0300,1,0.013516255,60570506.48,818686.42
2826,2022,Store_0300,1,0.015680991,52522690.57,823607.86
2827,2023,Store_0300,1,0.025024,51841539.09,1297274.59
2828,2018,Store_3475,1,0.015569428,14495148.06,225681.17
2829,2019,Store_3475,1,0.011487531,16983665.23,195100.38
2830,2020,Store_3475,1,0.008556414,29203952.57,249881.11
2831,2021,Store_3475,1,0.009863522,31886490.57,314513.09
2832,2022,Store_3475,1,0.015323735,35505550.36,544077.63
2833,2023,Store_3475,1,0,0,0
2834,2018,Store_9438,1,0.0221469,57047035.16,1263414.96
2835,2019,Store_9438,1,0.022107866,57049349.91,1261239.41
2836,2021,Store_9438,1,0.012682655,91589893.73,1161602.99
2837,2022,Store_9438,1,0.019014442,73719389.23,1401733.04
2838,2023,Store_9438,1,0.020569,69732956.42,1434334.93
2839,2018,Store_3368,1,0.010934875,25131062.02,274805.03
2840,2019,Store_3368,1,0.003391254,21801543.24,73934.56
2841,2021,Store_3368,1,0.007292971,82278571.2,600055.21
2842,2022,Store_3368,1,0.013879486,43877794.26,609001.25
2843,2023,Store_3368,1,0,0,0
2844,2018,Store_2432,1,0.019292425,66545237.27,1283819.02
2845,2019,Store_2432,1,0.024599696,77578027.61,1908395.91
2846,2021,Store_2432,1,0.019117015,116951147.8,2235756.83
2847,2022,Store_2432,1,0.025132661,114319033.9,2873141.53
2848,2023,Store_2432,1,0,0,0
2849,2018,Store_2693,1,0.016962012,24689923.93,418790.78
2850,2019,Store_2693,1,0.018288437,19187676.2,350912.6
2851,2021,Store_2693,1,0.015062119,50193714.99,756023.69
2852,2022,Store_2693,1,0.018914222,39860144.64,753923.62
2853,2023,Store_2693,1,0.026498,34390950.24,911277.42
2854,2018,Store_2572,1,0.011651415,32816114.92,382354.19
2855,2019,Store_2572,1,0.016524457,33479478.85,553230.22
2856,2021,Store_2572,1,0.014677519,71953114.99,1056093.23
2857,2022,Store_2572,1,0.020529119,51971629.28,1066931.77
2858,2023,Store_2572,1,0,0,0
2859,2018,Store_6210,1,0.008204672,19496986.1,159966.37
2860,2019,Store_6210,1,0.013601074,17742135.26,241312.1
2861,2021,Store_6210,1,0.009584855,54789030.44,525144.91
2862,2022,Store_6210,1,0.013587063,37388953.41,508006.07
2863,2023,Store_6210,1,0,0,0
2864,2018,Store_9456,1,0.008819839,29978123.91,264402.22
2865,2019,Store_9456,1,0.012982,32760582.54,425297.87
2866,2021,Store_9456,1,0.009718762,68899949.65,669622.23
2867,2022,Store_9456,1,0.020194918,42489166.68,858065.22
2868,2023,Store_9456,1,0,0,0
2869,2018,Store_0925,1,0.022882808,26951418.81,616724.15
2870,2019,Store_0925,1,0.025128429,28542411.93,717225.98
2871,2021,Store_0925,1,0.029675789,64815194.34,1923442.05
2872,2022,Store_0925,1,0.039545127,45572391.94,1802166.02
2873,2023,Store_0925,1,0.090347,48157734.97,4350906.01
2874,2018,Store_6637,1,0.01052888,22625644.89,238222.71
2875,2019,Store_6637,1,0.010122936,38959903.86,394388.62
2876,2020,Store_6637,1,0.007738539,27000416.82,208943.79
2877,2021,Store_6637,1,0.014572583,33070196.72,481918.2
2878,2022,Store_6637,1,0.01408346,57509156.12,809927.89
2879,2023,Store_6637,1,0,0,0
2880,2018,Store_5718,1,0.049584141,30795540.33,1526970.41
2881,2019,Store_5718,1,0.037456322,45785429.44,1714953.81
2882,2021,Store_5718,1,0.019168655,49691118.67,952511.89
2883,2022,Store_5718,1,0.027870441,47714931.36,1329836.18
2884,2023,Store_5718,1,0.051951,47706428.75,2478391.1
2885,2018,Store_5894,1,0.028310883,30883275.4,874332.81
2886,2019,Store_5894,1,0.032614863,34230520.86,1116423.75
2887,2020,Store_5894,1,0.019466562,57708565.55,1123387.36
2888,2021,Store_5894,1,0.028844922,48918149.36,1411040.21
2889,2022,Store_5894,1,0.029105489,16885258.78,491453.72
2890,2023,Store_5894,1,0,0,0
2891,2018,Store_8225,1,0.012254114,48114940.61,589605.95
2892,2019,Store_8225,1,0.017768655,44718954.57,794595.68
2893,2021,Store_8225,1,0.015739116,100862282.3,1587483.14
2894,2023,Store_8225,1,0,0,0
2895,2018,Store_5619,1,0.013219602,42718831.99,564725.95
2896,2019,Store_5619,1,0.018795098,33480034.35,629260.53
2897,2021,Store_5619,1,0.013636793,113016656.9,1541184.74
2898,2022,Store_5619,1,0.018235328,59102886.45,1077760.52
2899,2023,Store_5619,1,0,0,0
2900,2018,Store_8526,1,0.016732452,46983476.73,786148.76
2901,2019,Store_8526,1,0.013296255,61632566.74,819482.34
2902,2020,Store_8526,1,0.009198063,46847410.71,430905.45
2903,2021,Store_8526,1,0.020406184,52048969.17,1062120.84
2904,2022,Store_8526,1,0.02391576,27199470.98,650496.02
2905,2023,Store_8526,1,0.036576,51453337.67,1881968.08
2906,2018,Store_9892,1,0.013693745,58240740.62,797533.86
2907,2019,Store_9892,1,0.01729299,76523115.62,1323313.44
2908,2021,Store_9892,1,0.00815983,78639971.3,641688.76
2909,2022,Store_9892,1,0.011539828,61929028.89,714650.35
2910,2023,Store_9892,1,0,0,0
2911,2018,Store_6602,1,0.015744072,44724842.2,704151.15
2912,2019,Store_6602,1,0.019495661,35343224.99,689039.52
2913,2021,Store_6602,1,0.014317611,88699967.42,1269971.64
2914,2022,Store_6602,1,0.016487124,63055507.58,1039603.96
2915,2023,Store_6602,1,0,0,0
2916,2018,Store_4203,1,0.016970169,28363231.86,481328.84
2917,2019,Store_4203,1,0.018926217,29304902.6,554630.96
2918,2021,Store_4203,1,0.010599009,55755597.04,590954.05
2919,2022,Store_4203,1,0.009857735,41221285.26,406348.51
2920,2023,Store_4203,1,0,0,0
2921,2018,Store_4851,1,0.009072894,35823117.17,325019.33
2922,2019,Store_4851,1,0.01236117,48775563.14,602923.04
2923,2021,Store_4851,1,0.000974564,84768840.1,82612.69
2924,2022,Store_4851,1,0.015484874,51617478.06,799290.16
2925,2023,Store_4851,1,0,0,0
2926,2018,Store_6833,1,0.011034853,39449374.38,435318.05
2927,2019,Store_6833,1,0.014534495,43629425.5,634131.67
2928,2020,Store_6833,1,0.00869287,38697549.64,336392.76
2929,2021,Store_6833,1,0.009903587,65499045.84,648675.52
2930,2023,Store_6833,1,0.013789,108309630.8,1493525.1
2931,2018,Store_7360,1,0.005003914,61428209.69,307381.47
2932,2019,Store_7360,1,0.007844757,58738825.61,460791.82
2933,2021,Store_7360,1,0.020558224,97672003.45,2007962.93
2934,2023,Store_7360,1,0,0,0
2935,2018,Store_7139,1,0.00696535,24267669.25,169032.81
2936,2019,Store_7139,1,0.010207818,18834791.78,192262.12
2937,2020,Store_7139,1,0.014896837,34540641.04,514546.3
2938,2021,Store_7139,1,0.010540985,24975286.42,263264.12
2939,2023,Store_7139,1,0,0,0
2940,2018,Store_9925,1,0.01819237,43842001.33,797589.91
2941,2019,Store_9925,1,0.018636442,36755854.19,684998.33
2942,2020,Store_9925,1,0.01751401,58992655.8,1033197.99
2943,2021,Store_9925,1,0.015397273,48401594.19,745252.56
2944,2022,Store_9925,1,0.019553854,49461493.42,967162.83
2945,2023,Store_9925,1,0.030456,33212460.03,1011512.85
2946,2018,Store_2260,1,0.018566334,35423129.33,657677.66
2947,2019,Store_2260,1,0.018084654,43635617.63,789135.04
2948,2021,Store_2260,1,0.020741719,88299498.1,1831483.36
2949,2022,Store_2260,1,0.017355305,55663120.8,966050.45
2950,2023,Store_2260,1,0.034595,60039080.39,2077032.24
2951,2018,Store_5590,1,0.018228524,42860593.64,781285.34
2952,2019,Store_5590,1,0.019603978,43556582.93,853882.28
2953,2021,Store_5590,1,0.013943432,85020572.65,1185478.59
2954,2022,Store_5590,1,0.015597543,47570208.85,741978.4
2955,2023,Store_5590,1,0.022099,45922421.62,1014850.27
2956,2018,Store_7308,1,0.021870716,30186883.04,660208.74
2957,2019,Store_7308,1,0.026159652,30542308.39,798976.15
2958,2020,Store_7308,1,0.015087489,30015352.96,452856.3
2959,2021,Store_7308,1,0.015181557,49644863.21,753686.32
2960,2022,Store_7308,1,0.028405542,41349726.13,1174561.37
2961,2023,Store_7308,1,0.028745,30865116.25,887204.31
2962,2018,Store_3317,1,0.017286599,66152641.97,1143554.18
2963,2019,Store_3317,1,0.022230699,66910771.02,1487473.2
2964,2020,Store_3317,1,0.015937182,68828840.21,1096937.72
2965,2021,Store_3317,1,0.020815616,120074382.7,2499422.22
2966,2022,Store_3317,1,0.040268145,88240661.92,3553287.79
2967,2023,Store_3317,1,0.040583,31753362.25,1288649.05
2968,2018,Store_6816,1,0.0204704,40608015.22,831262.33
2969,2019,Store_6816,1,0.019826707,53759438.38,1065872.63
2970,2020,Store_6816,1,0.016070566,37386324.29,600819.4
2971,2021,Store_6816,1,0.016976969,106650270.6,1810598.29
2972,2022,Store_6816,1,0.017355514,74111649.62,1286245.77
2973,2023,Store_6816,1,0,0,0
2974,2018,Store_6662,1,0.009593086,18509239.83,177560.73
2975,2019,Store_6662,1,0.009175832,22084128.97,202640.25
2976,2020,Store_6662,1,0.013208043,40830919.74,539296.53
2977,2021,Store_6662,1,0.009532682,31539452.72,300655.58
2978,2022,Store_6662,1,0.022612539,35259782.88,797313.21
2979,2023,Store_6662,1,0,0,0
2980,2018,Store_7858,1,0.012275558,16895489.58,207401.57
2981,2019,Store_7858,1,0.005918936,30317327.08,179446.32
2982,2020,Store_7858,1,0.014719313,54001826.75,794869.79
2983,2021,Store_7858,1,0.010347927,41401269.69,428417.32
2984,2022,Store_7858,1,0.013246747,33594141.6,445013.11
2985,2023,Store_7858,1,0,0,0
2986,2018,Store_8498,1,0.016013914,21587594.47,345701.89
2987,2019,Store_8498,1,0.010225779,24112066.29,246564.65
2988,2021,Store_8498,1,0.008204625,42542695.61,349046.86
2989,2022,Store_8498,1,0.012768685,38927596.3,497054.23
2990,2023,Store_8498,1,0,0,0
2991,2018,Store_8949,1,0.008363917,48911220.97,409089.39
2992,2019,Store_8949,1,0.007538021,62270791.09,469398.53
2993,2020,Store_8949,1,0.006880782,80092927.56,551101.96
2994,2021,Store_8949,1,0.011788397,78180084.3,921617.9
2995,2022,Store_8949,1,0.015926875,74768290.64,1190825.25
2996,2023,Store_8949,1,0,0,0
2997,2018,Store_7629,1,0.022323948,54840754.14,1224262.15
2998,2019,Store_7629,1,0.018861047,58514656.02,1103647.67
2999,2021,Store_7629,1,0.023526735,124841305.5,2937108.35
3000,2022,Store_7629,1,0.028744107,72746856.01,2091043.42
3001,2023,Store_7629,1,0.034903,74543298.8,2601786.42
3002,2018,Store_5476,1,0.021041427,52817970.65,1111365.48
3003,2019,Store_5476,1,0.01855097,39258785.03,728288.54
3004,2021,Store_5476,1,0.014040125,67297716.06,944868.37
3005,2022,Store_5476,1,0.009674083,65734643.67,635922.43
3006,2023,Store_5476,1,0,0,0
3007,2018,Store_1344,1,0.014487675,23122954.21,334997.85
3008,2019,Store_1344,1,0.01509701,23793048.86,359203.9
3009,2020,Store_1344,1,0.019752923,26319208.91,519881.3
3010,2021,Store_1344,1,0.007878636,44132171.99,347701.3
3011,2022,Store_1344,1,0.013198234,38846626.23,512706.88
3012,2023,Store_1344,1,0,0,0
3013,2018,Store_6987,1,0.010983437,27723851.27,304503.17
3014,2019,Store_6987,1,0.015055632,42424164.19,638722.59
3015,2021,Store_6987,1,0.013107571,71677936.72,939523.65
3016,2022,Store_6987,1,0.015712119,49955204.37,784902.14
3017,2023,Store_6987,1,0.021545,34428720.02,741766.02
3018,2018,Store_1100,1,0.00945599,49106659.71,464352.1
3019,2019,Store_1100,1,0.010420325,56807991.77,591957.71
3020,2020,Store_1100,1,0.006607446,42462250.57,280567.03
3021,2021,Store_1100,1,0.007170416,96208022.95,689851.58
3022,2022,Store_1100,1,0.012809724,71594537.31,917106.29
3023,2023,Store_1100,1,0,0,0
3024,2018,Store_4167,1,0.018440053,28070343.4,517618.63
3025,2019,Store_4167,1,0.016353541,26436945.39,432337.66
3026,2021,Store_4167,1,0.010554311,67320569.51,710522.26
3027,2022,Store_4167,1,0.01433176,51202178.11,733817.34
3028,2023,Store_4167,1,0,0,0
3029,2018,Store_9652,1,0.018709042,29779946.39,557154.27
3030,2019,Store_9652,1,0.017663487,33470591.2,591207.35
3031,2021,Store_9652,1,0.013161303,72527974.47,954562.64
3032,2022,Store_9652,1,0.019969307,55076727.95,1099844.1
3033,2023,Store_9652,1,0,0,0
3034,2018,Store_3398,1,0.020813117,26311984.18,547634.41
3035,2019,Store_3398,1,0.019414815,24597099.22,477548.14
3036,2020,Store_3398,1,0.015967378,23949731.28,382414.41
3037,2021,Store_3398,1,0.010839229,44961052.83,487343.15
3038,2023,Store_3398,1,0.031772,62096199.47,1972915.9
3039,2018,Store_6133,1,0.014888624,20016222.96,298014.01
3040,2019,Store_6133,1,0.011184368,22129011.64,247499.02
3041,2021,Store_6133,1,0.015198945,57256254.49,870234.69
3042,2022,Store_6133,1,0.034481979,38365620.68,1322922.51
3043,2023,Store_6133,1,0.05015,34612812.15,1735821.81
3044,2018,Store_2783,1,0.013306859,53108241.23,706703.86
3045,2019,Store_2783,1,0.010971505,57975262.88,636075.9
3046,2021,Store_2783,1,0.013666213,110310499.3,1507526.8
3047,2022,Store_2783,1,0.035019876,91006409.75,3187033.15
3048,2023,Store_2783,1,0,0,0
3049,2018,Store_2873,1,0.023458051,43434314.73,1018884.39
3050,2019,Store_2873,1,0.021159958,39737726.2,840848.62
3051,2021,Store_2873,1,0.014325146,74872703.88,1072562.44
3052,2022,Store_2873,1,0.016086697,58072784.92,934199.29
3053,2023,Store_2873,1,0.018045,58373064.52,1053367.93
3054,2018,Store_1001,1,0.018090461,46683804.1,844531.54
3055,2019,Store_1001,1,0.01743469,66214223.46,1154424.43
3056,2021,Store_1001,1,0.027007792,103839211.8,2804467.81
3057,2022,Store_1001,1,0.030263143,66426278.13,2010267.93
3058,2023,Store_1001,1,0,0,0
3059,2018,Store_3012,1,0.017523864,81961912.47,1436289.41
3060,2019,Store_3012,1,0.016203661,122937573.2,1992038.78
3061,2021,Store_3012,1,0.025777181,175360413.2,4520297.12
3062,2023,Store_3012,1,0,0,0
3063,2018,Store_8749,1,0.020613042,35904080.16,740092.31
3064,2019,Store_8749,1,0.018485221,26251351.65,485262.03
3065,2020,Store_8749,1,0.016588213,51340702.82,851650.52
3066,2021,Store_8749,1,0.017237702,47758639.44,823249.18
3067,2022,Store_8749,1,0.021620981,38058737.11,822867.24
3068,2023,Store_8749,1,0,0,0
3069,2018,Store_6538,1,0.016450974,27172949.16,447021.49
3070,2019,Store_6538,1,0.012908803,16243390.32,209682.73
3071,2021,Store_6538,1,0.005554696,73283856.53,407069.55
3072,2022,Store_6538,1,0.019252371,35599845.25,685381.44
3073,2023,Store_6538,1,0,0,0
3074,2018,Store_3680,1,0.012160665,34889446.18,424278.86
3075,2019,Store_3680,1,0.013149243,39944771.79,525243.53
3076,2021,Store_3680,1,0.008187336,84899843.92,695103.55
3077,2022,Store_3680,1,0.012105953,55308241.91,669559
3078,2023,Store_3680,1,0.013592,54629681.68,742511.4
3079,2018,Store_2298,1,0.015397344,38651066.28,595123.77
3080,2019,Store_2298,1,0.01439643,35988696.33,518108.73
3081,2021,Store_2298,1,0.011329815,105824805.5,1198975.51
3082,2022,Store_2298,1,0.026931451,48306225.39,1300956.73
3083,2023,Store_2298,1,0,0,0
3084,2018,Store_1976,1,0.021735136,25948337.6,563990.64
3085,2019,Store_1976,1,0.016851096,28890252.02,486832.4
3086,2021,Store_1976,1,0.018887799,65973576.01,1246095.65
3087,2022,Store_1976,1,0.015702553,44540577.64,699400.76
3088,2023,Store_1976,1,0.034808,54772512.17,1906512.03
3089,2018,Store_4530,1,0.006425109,52660812.41,338351.45
3090,2019,Store_4530,1,0.008800614,35066179.63,308603.91
3091,2021,Store_4530,1,0.011487651,91388382.53,1049837.82
3092,2022,Store_4530,1,0.015131435,64421723.44,974793.11
3093,2023,Store_4530,1,0,0,0
3094,2018,Store_8682,1,0.01778665,30864853.34,548982.35
3095,2019,Store_8682,1,0.018004447,38887673.69,700151.07
3096,2021,Store_8682,1,0.01189355,74974109.69,891708.3
3097,2022,Store_8682,1,0.014196179,65374241.8,928064.41
3098,2023,Store_8682,1,0,0,0
3099,2018,Store_7760,1,0.015478209,34785706.44,538420.45
3100,2019,Store_7760,1,0.016795084,43619209.41,732588.27
3101,2021,Store_7760,1,0.017098084,58183098.87,994819.49
3102,2022,Store_7760,1,0.019487193,49529189.3,965184.85
3103,2023,Store_7760,1,0.031203,44272501.42,1381428.63
3104,2018,Store_1565,1,0.015201541,29774768.76,452622.37
3105,2019,Store_1565,1,0.013835324,32719656.73,452687.04
3106,2020,Store_1565,1,0.012765722,62865841.14,802527.85
3107,2021,Store_1565,1,0.013579626,43735381.04,593910.13
3108,2022,Store_1565,1,0.015852732,50279170.6,797062.24
3109,2023,Store_1565,1,0,0,0
3110,2018,Store_2210,1,0.023294715,48028104,1118800.99
3111,2019,Store_2210,1,0.026378212,53240151.59,1404380.03
3112,2021,Store_2210,1,0.019098642,100463740.9,1918721.03
3113,2022,Store_2210,1,0.02707849,70861653.05,1918826.58
3114,2023,Store_2210,1,0.028918,72026929.64,2082886.47
3115,2018,Store_3290,1,0.024577547,32528352.34,799467.1
3116,2019,Store_3290,1,0.033323949,45271872.93,1508637.59
3117,2020,Store_3290,1,0.024468903,23584243.02,577080.56
3118,2021,Store_3290,1,0.027287385,68750133.52,1876011.38
3119,2023,Store_3290,1,0.052966,81879218.75,4336773.79
3120,2018,Store_8458,1,0.012306575,46393820.5,570949.05
3121,2019,Store_8458,1,0.014753305,32502898.52,479525.17
3122,2021,Store_8458,1,0.017052746,100082582.6,1706682.85
3123,2022,Store_8458,1,0.021596904,58234803.63,1257691.44
3124,2023,Store_8458,1,0.026598,62816267.61,1670804.76
3125,2018,Store_5827,1,0.030245468,42303152.44,1279478.65
3126,2019,Store_5827,1,0.030286269,41928861.89,1269868.77
3127,2021,Store_5827,1,0.019392129,74306680.51,1440964.73
3128,2022,Store_5827,1,0.024925838,53213047.97,1326379.81
3129,2023,Store_5827,1,0,0,0
3130,2018,Store_8269,1,0.01922393,119884576.7,2304652.77
3131,2019,Store_8269,1,0.027194627,116312441.6,3163073.48
3132,2020,Store_8269,1,0.016716692,111777082.8,1868543.09
3133,2021,Store_8269,1,0.038739178,109288539.2,4233748.12
3134,2022,Store_8269,1,0.045723802,112722771,5154113.67
3135,2023,Store_8269,1,0,0,0
3136,2018,Store_3280,1,0.01724349,47162323.58,813243.07
3137,2019,Store_3280,1,0.021893768,34556283.24,756567.25
3138,2021,Store_3280,1,0.023553257,99707921.23,2348446.28
3139,2022,Store_3280,1,0.03063918,64872665.87,1987645.28
3140,2023,Store_3280,1,0,0,0
3141,2018,Store_7867,1,0.016560401,23063264.4,381936.91
3142,2019,Store_7867,1,0.021718884,27770967.56,603154.42
3143,2020,Store_7867,1,0.015088665,21213144.46,320078.03
3144,2021,Store_7867,1,0.022217453,44612324.47,991172.23
3145,2022,Store_7867,1,0.035607847,36433563.9,1297320.76
3146,2023,Store_7867,1,0,0,0
3147,2018,Store_6308,1,0.021034289,51438182.04,1081965.57
3148,2019,Store_6308,1,0.025511456,51092582.3,1303446.17
3149,2020,Store_6308,1,0.027459629,48170893.77,1322754.89
3150,2021,Store_6308,1,0.024281995,94651916.05,2298337.38
3151,2022,Store_6308,1,0.036144296,62371948.72,2254390.15
3152,2023,Store_6308,1,0,0,0
3153,2018,Store_7894,1,0.023138059,37377633.1,864845.88
3154,2019,Store_7894,1,0.027233641,55957826.29,1523935.34
3155,2020,Store_7894,1,0.024848945,27338975.78,679344.7
3156,2021,Store_7894,1,0.02034303,73056286.54,1486186.25
3157,2022,Store_7894,1,0.035548934,61835183.91,2198174.86
3158,2023,Store_7894,1,0,0,0
3159,2018,Store_6660,1,0.012210662,51250522.55,625802.83
3160,2019,Store_6660,1,0.017198719,45210775.64,777567.44
3161,2021,Store_6660,1,0.004540998,87372613.99,396758.89
3162,2022,Store_6660,1,0.015671882,63968102.71,1002500.55
3163,2023,Store_6660,1,0,0,0
3164,2018,Store_1809,1,0.014953273,75115111.74,1123216.78
3165,2019,Store_1809,1,0.014472495,106264873.7,1537917.86
3166,2020,Store_1809,1,0.015321307,97086137.01,1487486.54
3167,2021,Store_1809,1,0.022385686,94289752.38,2110740.75
3168,2023,Store_1809,1,0,0,0
3169,2018,Store_9413,1,0.036147808,54034013.62,1953211.15
3170,2019,Store_9413,1,0.02809781,40981329.71,1151485.62
3171,2020,Store_9413,1,0.02135199,53500617.72,1142344.65
3172,2021,Store_9413,1,0.029138241,42525616.51,1239121.66
3173,2022,Store_9413,1,0.029107014,59004151.89,1717434.67
3174,2023,Store_9413,1,0,0,0
3175,2018,Store_7916,1,0.029713358,56302551.95,1672937.87
3176,2019,Store_7916,1,0.028945938,59884160.47,1733403.21
3177,2021,Store_7916,1,0.018928338,164409939.1,3112006.92
3178,2022,Store_7916,1,0.024727052,75414657.25,1864782.12
3179,2023,Store_7916,1,0,0,0
3180,2018,Store_7638,1,0.016643095,45652680.15,759801.91
3181,2019,Store_7638,1,0.017389762,90343933.04,1571059.46
3182,2021,Store_7638,1,0.032904063,193996161.1,6383261.83
3183,2022,Store_7638,1,0.080119265,122425572.6,9808646.85
3184,2023,Store_7638,1,0.088888,96074515.19,8539863.44
3185,2018,Store_6068,1,0.01818304,41337902.37,751648.74
3186,2019,Store_6068,1,0.021192321,46467414.65,984752.37
3187,2021,Store_6068,1,0.007762092,145289865.4,1127753.34
3188,2022,Store_6068,1,0.018826544,52840879.21,994811.12
3189,2023,Store_6068,1,0.018039,59597301.02,1075093.48
3190,2018,Store_3076,1,0.020115885,35113170.4,706332.51
3191,2019,Store_3076,1,0.038495275,36817000.35,1417280.57
3192,2021,Store_3076,1,0.025526984,81164163.21,2071876.29
3193,2022,Store_3076,1,0.039842299,67777179.01,2700398.6
3194,2023,Store_3076,1,0,0,0
3195,2018,Store_0263,1,0.020397342,50181838.68,1023576.11
3196,2019,Store_0263,1,0.024611167,69552384.11,1711765.37
3197,2020,Store_0263,1,0.012721551,52704010.5,670476.76
3198,2021,Store_0263,1,0.012368718,60582683.39,749330.14
3199,2022,Store_0263,1,0.022066447,60776264.98,1341116.24
3200,2023,Store_0263,1,0,0,0
3201,2018,Store_3920,1,0.017078271,42493363.13,725713.19
3202,2019,Store_3920,1,0.019812951,40934154.38,811026.38
3203,2021,Store_3920,1,0.012288948,121919800.1,1498266.08
3204,2022,Store_3920,1,0.013574407,64306833.71,872927.15
3205,2023,Store_3920,1,0,0,0
3206,2018,Store_9939,1,0.027959896,22378582.53,625702.85
3207,2019,Store_9939,1,0.019036438,50834447.23,967706.8
3208,2021,Store_9939,1,0.019726843,74768134.77,1474939.25
3209,2022,Store_9939,1,0.025861174,68909358.78,1782076.95
3210,2023,Store_9939,1,0,0,0
3211,2018,Store_9394,1,0.007820825,24476286.33,191424.76
3212,2019,Store_9394,1,0.008323789,34788313.42,289570.59
3213,2021,Store_9394,1,0.014714,83427317.17,1227549.54
3214,2022,Store_9394,1,0.018755672,43002141.02,806534.05
3215,2023,Store_9394,1,0.030464,46095441.19,1404240.22
3216,2018,Store_1102,1,0.01572599,33266273.09,523145.09
3217,2019,Store_1102,1,0.015941528,37593767.14,599302.11
3218,2020,Store_1102,1,0.012990036,62719738.65,814731.64
3219,2021,Store_1102,1,0.018385233,49436452.42,908900.68
3220,2022,Store_1102,1,0.032869108,48158225.97,1582917.93
3221,2023,Store_1102,1,0,0,0
3222,2018,Store_5449,1,0.015137943,32158991.65,486820.97
3223,2019,Store_5449,1,0.019957441,21705718.22,433190.58
3224,2021,Store_5449,1,0.014871594,74774930.57,1112022.38
3225,2022,Store_5449,1,0.020629676,55239268.77,1139568.19
3226,2023,Store_5449,1,0,0,0
3227,2018,Store_6016,1,0.014207813,46383966.85,659014.71
3228,2019,Store_6016,1,0.010940061,51533366.27,563778.15
3229,2021,Store_6016,1,0.012713605,122760194.4,1560724.67
3230,2022,Store_6016,1,0.010265102,69097779.38,709295.78
3231,2023,Store_6016,1,0,0,0
3232,2018,Store_7044,1,0.004015099,21536656.98,86471.8
3233,2019,Store_7044,1,0.010143258,22333009.14,226529.48
3234,2020,Store_7044,1,0.005671127,21415767.08,121451.54
3235,2021,Store_7044,1,0.009214447,33005776.98,304129.97
3236,2022,Store_7044,1,0.009476576,43688269.15,414015.19
3237,2023,Store_7044,1,0,0,0
3238,2018,Store_6309,1,0.010870523,34559681.77,375681.83
3239,2019,Store_6309,1,0.014872614,38719538.65,575860.77
3240,2021,Store_6309,1,0.006568631,76215364.85,500630.62
3241,2022,Store_6309,1,0.016973555,48639755.12,825589.55
3242,2023,Store_6309,1,0,0,0
3243,2018,Store_9339,1,0.011989851,22283098.5,267171.04
3244,2019,Store_9339,1,0.016100676,42580688.99,685577.87
3245,2021,Store_9339,1,0.011928065,93022100.96,1109573.64
3246,2022,Store_9339,1,0.013599348,64208440.75,873192.92
3247,2023,Store_9339,1,0,0,0
3248,2018,Store_8099,1,0.013460731,63534342.9,855218.72
3249,2019,Store_8099,1,0.011893925,78887597.04,938283.16
3250,2021,Store_8099,1,0.014904377,102857416.9,1533025.7
3251,2022,Store_8099,1,0.030337057,80883202,2453758.32
3252,2023,Store_8099,1,0,0,0
3253,2018,Store_9041,1,0.028166492,20099460.64,566131.3
3254,2019,Store_9041,1,0.02824725,23976688.77,677275.53
3255,2021,Store_9041,1,0.020882297,42684580.97,891352.11
3256,2022,Store_9041,1,0.022821799,33872642.11,773034.64
3257,2023,Store_9041,1,0,0,0
3258,2018,Store_3653,1,0.015836955,25840123.39,409228.86
3259,2019,Store_3653,1,0.015402727,31668347.07,487778.89
3260,2020,Store_3653,1,0.009007416,33023092.22,297452.74
3261,2021,Store_3653,1,0.010504405,39209354.01,411870.92
3262,2022,Store_3653,1,0.018511193,32546263.86,602470.18
3263,2023,Store_3653,1,0,0,0
3264,2018,Store_5546,1,0.007309408,30680832.24,224258.71
3265,2019,Store_5546,1,0.009178981,31905271.88,292857.87
3266,2020,Store_5546,1,0.009694811,34416307.73,333659.61
3267,2021,Store_5546,1,0.002833956,68832893.01,195069.41
3268,2022,Store_5546,1,0.010042219,28748989.94,288703.66
3269,2023,Store_5546,1,0.011438,44905534.87,513637.44
3270,2018,Store_4256,1,0.009430091,54475910.52,513712.79
3271,2019,Store_4256,1,0.012586445,61323795.29,771848.59
3272,2020,Store_4256,1,0.005028829,69314269.22,348569.59
3273,2021,Store_4256,1,0.006826514,54802526.24,374110.2
3274,2022,Store_4256,1,0.020324168,62497581.01,1270211.31
3275,2023,Store_4256,1,0,0,0
3276,2018,Store_4033,1,0.008883156,33461907.21,297247.33
3277,2019,Store_4033,1,0.015502617,36278788.29,562416.15
3278,2020,Store_4033,1,0.008227191,41086391.42,338025.59
3279,2021,Store_4033,1,0.013669736,43470240.4,594226.7
3280,2022,Store_4033,1,0.021019974,30210905.57,635032.45
3281,2023,Store_4033,1,0,0,0
3282,2018,Store_3209,1,0.024614114,15995058.83,393704.2
3283,2019,Store_3209,1,0.024905971,16271143.04,405248.61
3284,2021,Store_3209,1,0.014355711,40590789,582709.62
3285,2022,Store_3209,1,0.026998128,30672926.28,828111.58
3286,2023,Store_3209,1,0,0,0
